,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,1435,2.3863288212096556,1.647053180669231,-1.684313415072333,-1.6588811929213934,-0.02543222215093939,6.340237776151728,0.12752786344733702,678.1724174767653,1338.9147526973613,946.101271231706,17.77787667282022,0,0,874.551724137931,874.8965517241379,874.7931034482758,874.6551724137931,874.7241379310345,875.1034482758621,875.0862068965517,875.1034482758621,875.051724137931,874.8965517241379,875.2241379310345,875.4137931034483,875.4655172413793,875.6379310344828,875.6896551724138,875.6206896551724,875.6724137931035,875.6896551724138,875.5862068965517,875.7241379310345,875.7758620689655,875.7413793103449,875.8448275862069,875.8448275862069,875.8620689655172,876.0689655172414,876.448275862069,876.6724137931035,876.6379310344828,876.8965517241379,876.8448275862069,876.7241379310345,876.5862068965517,876.6034482758621,876.6379310344828,876.5344827586207,876.6724137931035,877.1896551724138,877.3275862068965,877.551724137931,877.4137931034483,877.4310344827586,876.9827586206897,876.8965517241379,876.8965517241379,876.9137931034483,91471.86801426871,108822.05826397147,116967.61236623068,125739.50178359098,142836.88941736027,163646.95481569562,179866.83739595718,197088.2996432818,216349.77318668252,242370.54102259217,259405.9670035672,294399.1046373365,313828.1108799049,340654.78269916767,349899.4209274673,374054.44233055896,387710.22027348395,404576.9381688466,409375.20808561234,431170.2687277051,452104.20838287746,470051.91587395954,482821.9586801426,501074.3035077289,513878.8430439953,522250.75386444706,533835.4197384067,566243.4616527943,587602.3689060642,610262.9548156956,636368.2690249705,666452.1997621878,700931.3115338882,716810.894470868,731623.7826991677,773447.7660523186,785786.668549346,792009.1536860878,806421.8064803805,816045.2473246135,832711.139120095,837937.5211058263,880078.7755648039,920958.9892984543,931423.8858501784,954905.0787752673
0,1557,3.2940690229678977,1.0159760326489635,-1.256909098197016,-1.2317484667601521,-0.025160631436863735,6.216651862516786,0.12574667326275832,587.4468342519156,1340.226777792714,811.1606398709504,11.406804748137267,0,0,874.551724137931,876.2241379310345,877.0862068965517,877.6724137931035,879.051724137931,880.9655172413793,882.0344827586207,883.1551724137931,883.8103448275862,884.3965517241379,885.0344827586207,885.7586206896551,887.0,888.0689655172414,888.5344827586207,889.2758620689655,889.9310344827586,890.5172413793103,891.051724137931,891.6551724137931,892.8103448275862,893.5172413793103,894.2586206896551,894.9310344827586,895.6896551724138,896.8103448275862,897.448275862069,898.8103448275862,899.8620689655172,901.0172413793103,901.4655172413793,902.5,903.6206896551724,904.4137931034483,905.2758620689655,906.1724137931035,907.7241379310345,908.1551724137931,908.7931034482758,910.448275862069,911.2068965517242,912.7068965517242,913.2931034482758,914.3448275862069,914.9310344827586,916.5,91471.86801426871,104335.07045184304,108550.07877526755,112267.42717003568,116105.01456599288,125282.48156956006,132312.2057074911,141448.92419738407,150126.84334126042,166555.92895362663,177162.13674197384,198969.83828775267,209602.3103448276,226126.37455410228,232987.8005350773,246558.95838287752,255969.34007134364,264187.6979785969,268815.4628418549,282433.77764565987,297056.39506539836,306959.38763376937,316425.4331153389,326330.37455410225,339432.3174791914,348142.4295481569,356601.1093935792,380615.429548157,401125.18787158147,414235.8790130797,427121.6281212842,441966.0431034483,478853.37336504157,492417.0701545779,502783.1307966705,531474.3151010702,554150.544589774,555741.7862663496,559740.1296076099,575302.0749108205,603328.5089179549,617462.7589179549,646846.3451248512,670016.6052318667,683548.5469678955,695534.1810344828
0,1400,4.071229570213405,1.023002307819224,-1.4107067609756336,-1.3780141556605883,-0.032692605315045156,8.517504677221035,0.16390588402813605,636.695805779509,1380.7131080713832,944.8685569345049,14.03044159859598,0,0,874.551724137931,875.8103448275862,876.1034482758621,876.4827586206897,876.3103448275862,876.9310344827586,877.6034482758621,877.7068965517242,878.6551724137931,878.5689655172414,878.9827586206897,879.8103448275862,880.3965517241379,880.2413793103449,881.2586206896551,881.7586206896551,882.6896551724138,883.3620689655172,884.3448275862069,884.2068965517242,884.6724137931035,885.6206896551724,886.6034482758621,887.2586206896551,887.8103448275862,889.448275862069,890.2413793103449,890.8793103448276,891.0,891.1724137931035,891.5,891.8793103448276,892.0862068965517,892.4827586206897,892.8275862068965,892.7068965517242,892.6034482758621,893.2241379310345,893.7068965517242,894.2758620689655,894.1551724137931,894.2413793103449,893.5344827586207,893.3448275862069,893.3275862068965,894.2241379310345,91471.86801426871,105763.87782401903,108067.40309155766,111412.59453032106,117582.69678953626,127710.78834720571,137714.23929845422,148102.7589179548,161316.95005945303,186515.2452437574,202550.12039239003,233326.08472057077,245795.51516052315,264780.079667063,272040.36414982163,286197.7693222355,296312.8692033293,305712.23097502976,312641.84661117714,324947.405469679,344703.392687277,359688.99405469676,371370.8255053508,390648.0193222355,409564.08472057077,421523.4197384067,432458.25208085607,460095.2785374555,485056.0,499903.41854934604,533996.9051724138,559148.864744352,596147.5615338883,621645.0772889417,627044.9357907254,669615.1727110583,693572.1013674198,701609.7945897741,721699.6209869203,733890.6480380498,768392.5448870391,782324.9762187871,814412.4212247323,851671.674197384,867960.4616527942,885376.1049346017
0,1921,4.790402727565546,1.1456349329359228,-1.7780558751826867,-1.7199115048686462,-0.058144370314039864,15.981548539749047,0.2914587088308466,705.8295266468057,1479.7201809555336,1075.5127441244622,15.728482203562445,0,0,874.551724137931,875.8965517241379,876.8965517241379,877.8793103448276,878.6379310344828,880.5344827586207,882.1379310344828,883.6034482758621,885.1206896551724,886.2241379310345,887.5,888.2758620689655,889.9310344827586,890.4310344827586,891.2241379310345,892.2586206896551,893.0689655172414,893.9655172413793,895.5344827586207,896.2758620689655,898.5862068965517,899.8965517241379,900.7068965517242,902.051724137931,903.1896551724138,904.9827586206897,906.9137931034483,908.7241379310345,910.2931034482758,911.3620689655172,913.0344827586207,914.6724137931035,916.2758620689655,917.5862068965517,919.5172413793103,920.5344827586207,921.2758620689655,922.1724137931035,923.2413793103449,925.1206896551724,926.6896551724138,927.8275862068965,928.4310344827586,929.6896551724138,931.1896551724138,932.8448275862069,91471.86801426871,105943.33412604044,107706.60998810938,110861.00267538644,119299.64476813316,131741.1453626635,142268.15338882283,155890.99791914388,166089.24405469678,188961.76010701546,202796.7327586207,237320.7514863258,258598.581450654,284989.55558858503,300500.41527942923,331812.2951843043,345807.13317479193,373237.6884661118,394345.0763971463,425117.0618311533,469340.4839476814,498857.33412604046,525216.6209869203,552501.8076694411,572128.7398929845,599949.0514268727,617970.216706302,662401.3032104637,700890.6899524376,740523.4033888229,782645.3781212843,828473.2547562425,883235.9239001189,918642.0011890606,961464.8014268726,1014826.1108799048,1053956.8549346016,1081974.7288941736,1114130.527942925,1156833.6578478,1201139.869203329,1258415.9013079663,1319009.2452437575,1381155.800237812,1423332.7398929845,1485483.475921522
0,933,5.4950269611402485,1.2155699626296415,-1.5382822620972494,-1.4103157916248834,-0.12796647047236573,36.653833898094106,0.6407887306353804,681.3163747567418,1644.371327958484,1266.6207951070337,15.402290741569335,0,0,874.551724137931,875.6379310344828,875.9310344827586,877.0,877.051724137931,877.9827586206897,878.6896551724138,879.0,879.7413793103449,880.4655172413793,881.2586206896551,881.4655172413793,881.7586206896551,882.2413793103449,883.0862068965517,883.4310344827586,884.0689655172414,885.2931034482758,886.1206896551724,887.0344827586207,888.0172413793103,889.1724137931035,889.4137931034483,890.3448275862069,891.8965517241379,892.8448275862069,893.9655172413793,894.2931034482758,895.0344827586207,896.7586206896551,898.1724137931035,900.3965517241379,901.448275862069,903.4655172413793,904.9137931034483,906.1551724137931,907.8620689655172,908.6896551724138,909.9310344827586,910.7758620689655,911.5172413793103,914.051724137931,914.9310344827586,916.0344827586207,916.948275862069,918.5344827586207,91471.86801426871,102514.67925089179,105138.4435196195,106939.3448275862,110147.60077288942,119661.67211652793,130091.9381688466,139141.37931034484,147579.7434601665,163666.5246730083,169960.77794292508,191828.3177764566,199803.39001189062,215413.18311533888,219496.1132580262,238823.14179548156,252745.0642092747,267251.2071938169,278004.83026159334,299610.4470868014,322629.2928061831,339931.5219976219,357530.27705112955,368458.8466111772,391705.4375743163,409296.475921522,422006.0677764566,453610.0347800238,474109.1022592152,500449.9417360286,518115.2806183115,546154.1358501784,594065.9714625448,613115.3522592152,639373.0098097502,676345.1655766944,707293.946492271,733303.7312722949,752756.3400713437,793581.242865636,829846.146254459,881286.2214625448,903942.7883472057,951334.2746730084,972692.8076694411,1035058.7660523186
0,1423,6.311120871839852,1.2282013692732516,-1.9494570863766107,-1.800050148579116,-0.1494069377974947,43.06371615286221,0.7501303145847171,705.8726799964135,1812.2959741773514,1382.3497713619654,16.388131426866323,0,0,874.551724137931,875.8793103448276,875.9137931034483,876.4655172413793,876.5172413793103,877.1551724137931,877.6206896551724,878.4655172413793,878.5172413793103,879.1724137931035,879.8103448275862,880.1551724137931,881.4137931034483,881.2586206896551,882.1034482758621,882.8103448275862,883.051724137931,883.551724137931,884.2758620689655,884.948275862069,885.6206896551724,886.4137931034483,887.2241379310345,887.7413793103449,887.8275862068965,888.7413793103449,889.6551724137931,890.1724137931035,890.8965517241379,891.1206896551724,891.948275862069,892.8103448275862,893.2413793103449,893.3965517241379,894.1551724137931,894.8103448275862,895.7413793103449,896.6724137931035,897.3965517241379,898.3448275862069,898.5172413793103,898.8103448275862,899.7758620689655,900.4655172413793,900.9827586206897,901.4655172413793,91471.86801426871,105449.76129607609,106662.69946492273,106884.86950059453,116464.8359096314,127859.26902497027,145594.26991676574,161315.45570749106,174973.18073721757,196016.79785969085,208596.42954815697,232081.2345422116,247995.1391200951,262099.43311533888,274807.74791914393,296170.1192033293,312452.1180142687,326240.52318668255,340102.1997621879,365733.08353151014,390579.0975029727,413636.3804994054,442710.9325208086,469495.9158739596,484752.5909631391,511760.95035671815,539049.9845422118,572155.142687277,620262.9892984541,650024.2785374552,677027.6352556483,711033.0847205707,751313.6658739595,777568.4806777645,812031.9931629014,846510.1881688468,872761.9158739595,892393.1513079668,900971.3427467301,944383.7086801428,956563.7669441141,990714.0502378122,1021857.6566587393,1048393.179845422,1067877.7755648037,1132082.5936385253
0,519,7.055679359655271,1.6219870513198018,-1.4292534058292712,-1.2846303184850574,-0.1446230873442141,41.62838479548901,0.7258832584839991,593.8839731696875,1634.4235764235764,1195.4118738404452,9.579697901206057,0,0,874.551724137931,876.4827586206897,878.1724137931035,879.6206896551724,881.7758620689655,884.1551724137931,886.2241379310345,888.7241379310345,890.3965517241379,891.6896551724138,893.3965517241379,894.5,896.0,897.2068965517242,898.8620689655172,900.8620689655172,902.0862068965517,903.7758620689655,905.2241379310345,906.3965517241379,909.2241379310345,911.4827586206897,913.2931034482758,914.8793103448276,916.6206896551724,918.948275862069,920.2068965517242,923.0,924.9655172413793,927.3448275862069,928.8793103448276,931.4655172413793,933.9137931034483,935.7758620689655,937.6896551724138,939.6034482758621,941.7931034482758,943.3620689655172,944.5344827586207,947.0689655172414,949.2241379310345,952.2758620689655,954.0344827586207,955.7413793103449,956.9137931034483,959.4310344827586,91471.86801426871,100681.93935790726,98503.59096313914,100771.26991676576,105103.1739001189,112279.33799048752,119650.82907253271,130660.33769322235,138403.99791914385,145746.52437574315,155526.20481569562,170421.7327586207,178595.44827586206,188749.3365041617,201602.36028537457,218496.22235434005,227381.63049940547,242403.00148632575,254884.00148632584,267335.9979191439,295333.17390011897,316167.9048751486,335804.6209869204,355698.2785374554,376446.2699167658,398426.60077288945,411043.99167657545,444060.0,478164.9298454221,509914.5707491082,526405.2440546968,560048.559155767,593870.0442925089,605320.6911414983,638117.5588585017,664686.8944708679,689809.5434007135,696370.2309750298,715216.6970868015,747809.8917954816,773818.3807966707,800915.544589774,826227.0677764567,854574.329667063,879609.8718787157,933040.831450654
0,872,7.800583929851137,1.5330706519642094,-1.4091648410329587,-1.248849525330057,-0.16031531570290156,46.103733963495095,0.8021273634721864,629.3382570162481,1789.2903566153198,1355.7972146022369,13.364340238884655,0,0,874.551724137931,875.1206896551724,874.9310344827586,875.6896551724138,876.1896551724138,876.4827586206897,877.7241379310345,878.3275862068965,879.0689655172414,879.2931034482758,879.4310344827586,880.0172413793103,881.3275862068965,882.0172413793103,882.3965517241379,882.948275862069,883.6551724137931,884.4655172413793,884.8793103448276,885.2931034482758,885.6034482758621,886.8793103448276,887.3275862068965,888.1034482758621,888.3275862068965,888.8103448275862,889.448275862069,890.2931034482758,890.7931034482758,891.3103448275862,892.1379310344828,892.2241379310345,892.3793103448276,893.0,893.9655172413793,894.3275862068965,895.0344827586207,895.8275862068965,896.551724137931,897.1724137931035,897.7413793103449,898.1724137931035,898.1896551724138,898.1896551724138,898.6724137931035,898.9827586206897,91471.86801426871,103048.89922711058,97146.06420927466,100745.86920332938,105194.77437574317,115915.97384066586,126638.5790725327,137755.80648038047,144176.2711058264,154691.31064209275,166187.79696789535,186509.67211652795,206765.15130796668,223143.0514268728,234952.92895362663,252447.8076694412,266467.32936979784,287660.8350178359,296724.0716409037,310280.06926278246,321245.1358501784,340079.2095719382,350999.39268727705,364815.0927467301,366641.8409631391,383433.08472057077,403501.5576694413,429215.4830558859,450685.3020214031,488557.24851367425,504101.1189060643,525786.2083828775,562644.9940546968,586983.1379310344,626047.0677764566,637104.220273484,671644.4126040428,690427.8668252081,708182.281807372,755637.9357907255,792301.0882877526,836517.9702734839,865959.9812722948,904280.9123067774,943467.8754458977,1012939.8100475624
0,1002,8.558200652571928,1.8534427334864934,-1.959287068682032,-1.7903327614395692,-0.16895430724246238,48.47496794444481,0.8442750327276978,810.4551683918938,1851.8362735092578,1598.7659279778393,15.559924760316076,0,0,874.551724137931,877.2413793103449,878.5344827586207,880.4827586206897,881.9827586206897,884.1034482758621,886.051724137931,887.3448275862069,889.3448275862069,890.8448275862069,892.5689655172414,894.0862068965517,895.7413793103449,897.948275862069,899.5,901.2586206896551,903.4655172413793,904.8793103448276,907.2758620689655,909.0689655172414,911.448275862069,913.2931034482758,915.5344827586207,917.0862068965517,918.551724137931,920.5,922.7586206896551,924.6896551724138,926.9827586206897,928.7758620689655,930.0689655172414,931.6034482758621,933.3793103448276,934.8103448275862,936.9827586206897,938.3793103448276,940.1034482758621,942.0,943.1896551724138,944.2068965517242,944.9310344827586,946.0862068965517,946.8793103448276,947.2413793103449,948.7413793103449,950.5,91471.86801426871,111274.3900118906,111723.86950059453,117071.87039239002,129566.32728894174,148952.4375743163,168435.84215219977,189756.74316290132,210140.60523186682,231499.33799048755,242959.2107609988,272583.5615338882,300793.9503567182,320613.25594530324,342493.1810344828,368949.05380499404,373561.73156956007,386690.58888228296,403185.1307966705,429498.2366230679,457831.45422116533,479109.89684898924,498536.283293698,518802.66498216416,544698.2818073722,584455.4224137932,605565.355529132,642212.2829964327,672838.4997027346,716995.8290725326,739108.9952437575,783100.8599881094,817617.2009512485,858799.8433412603,899291.2583234244,918803.0975029728,957995.1961950059,989124.448275862,1023710.257134364,1079140.474435196,1096808.133174792,1105538.9063614747,1133325.9337098692,1172100.3900118903,1205462.6744946493,1262707.1810344828
0,758,9.511969670482065,1.7823501467362217,-1.8815984217049273,-1.693463203127829,-0.18813521857709836,54.010571654594365,0.9383500512461302,701.4870957463756,1981.9924326907758,1563.5400669109447,16.25427807991349,0,0,874.551724137931,875.4310344827586,875.5862068965517,876.051724137931,875.7068965517242,876.1206896551724,876.6551724137931,877.6379310344828,878.4310344827586,878.8275862068965,879.9137931034483,880.551724137931,881.3275862068965,882.6206896551724,883.6034482758621,884.3793103448276,885.4310344827586,886.051724137931,886.9137931034483,887.0344827586207,887.9137931034483,888.7413793103449,889.448275862069,890.1896551724138,891.0862068965517,891.2586206896551,891.8448275862069,892.5862068965517,892.4310344827586,892.8275862068965,893.5689655172414,894.3275862068965,894.1379310344828,894.7241379310345,895.3103448275862,894.7413793103449,894.7931034482758,895.8793103448276,896.4310344827586,896.1896551724138,897.2241379310345,897.5689655172414,897.051724137931,897.2241379310345,897.7068965517242,898.4310344827586,91471.86801426871,112131.3486920333,112853.96670630203,116970.84215219975,125516.65546967897,138932.55439952438,153474.9845422116,167148.57580261593,171670.90041617124,188634.2116527943,205340.11325802613,224663.76456599284,246758.56510107013,270323.5457788347,283116.96343638527,309095.8561236623,332983.52110582637,355987.01456599287,375753.6304994054,405296.3781212842,437796.1822235434,448758.84690844227,472336.5576694413,489664.60196195,505136.2167063021,529652.329667063,565085.8552318668,602937.8632580262,639389.831450654,678662.970273484,700983.1762782402,731265.5995838286,770629.1189060642,807059.0273483947,831785.3864447087,871532.0538049941,907473.026159334,943010.7612960764,987574.107312723,1006589.0502378121,1025474.0704518432,1062144.3142092747,1100424.807669441,1151119.3807966707,1174266.1382282996,1258902.383174792
