,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,1389,2.0154655788136626,1.5204575758042005,-1.4400642157844412,-1.4136937259789608,-0.026370489805480363,6.649142976931267,0.13215055950693358,620.0519851116625,1357.0497518610423,855.4426799007445,13.838020380444709,0,0,874.551724137931,875.8793103448276,876.1379310344828,876.5172413793103,877.6034482758621,878.5862068965517,879.4655172413793,879.8793103448276,880.2241379310345,880.2586206896551,880.1551724137931,880.8275862068965,881.2241379310345,881.4827586206897,881.7931034482758,882.4137931034483,882.5172413793103,882.8103448275862,883.2241379310345,883.6034482758621,884.3793103448276,884.6034482758621,885.1034482758621,885.8275862068965,886.1206896551724,886.4137931034483,886.7241379310345,887.3448275862069,887.6551724137931,888.2413793103449,888.448275862069,888.8965517241379,889.2068965517242,889.6034482758621,890.1896551724138,890.551724137931,891.0,892.0862068965517,892.2931034482758,892.9827586206897,894.1206896551724,894.8103448275862,895.0,895.551724137931,895.7068965517242,896.3103448275862,91471.86801426871,101598.55439952436,102427.15338882283,104089.76694411415,113487.27378121283,120862.55291319857,128107.69708680143,133926.24405469678,141689.89803804993,156160.70897740783,165601.51040428062,183130.55648038044,191345.17390011894,207458.42211652795,217487.12960761,230812.75980975025,234138.11177170035,243913.18816884662,249145.07045184306,264993.92895362666,281186.0975029727,295907.9979191439,309571.0582639714,326905.5219976219,339532.20957193815,354785.20808561234,369519.8894173603,400103.05350772885,427724.70868014276,449574.8382877527,472609.2128418549,495042.2996432818,542205.2330558858,565128.3082639715,579016.6019619501,617783.4197384067,636279.0344827586,644214.5270511296,655815.0002972652,664108.6031510107,685749.8992271104,709973.1192033293,756856.9655172414,800678.7300832343,815125.7244351963,840156.1105826398
0,1814,2.8817242267488066,0.7190509273231714,-1.2865116897818403,-1.2616470483112086,-0.024864641470631957,6.1376664376963825,0.12347119859183679,676.0147084883927,1321.352915116073,957.5365940102782,15.599046410645629,0,0,874.551724137931,875.9137931034483,876.2931034482758,876.2586206896551,876.2758620689655,876.3965517241379,876.5172413793103,876.8448275862069,876.7413793103449,876.5689655172414,876.448275862069,876.7068965517242,876.6551724137931,876.8620689655172,877.1379310344828,877.4827586206897,877.4310344827586,877.7931034482758,877.8620689655172,877.4655172413793,877.8620689655172,877.8103448275862,877.7413793103449,877.6896551724138,877.8620689655172,877.7586206896551,877.7586206896551,877.6379310344828,877.5689655172414,877.5344827586207,877.3965517241379,877.3448275862069,877.0172413793103,876.9655172413793,876.7758620689655,876.5689655172414,876.4827586206897,876.8448275862069,876.7413793103449,876.6551724137931,876.5,878.1551724137931,878.4310344827586,879.6034482758621,880.0,881.7241379310345,91471.86801426871,108556.97532699168,109080.93133174794,114075.01932223543,124782.88941736027,134598.96343638524,144248.62901307966,154115.88971462543,164597.50208085612,183216.7280023781,194113.21284185495,225601.62098692037,232944.08799048752,245791.70511296077,250430.11890606422,263507.3876337693,266347.10731272295,274151.12960761,280311.2568370987,292043.73156956007,301024.0844233056,308608.7743757431,323280.15725326986,337585.14506539836,347417.9120095125,357591.39001189056,369504.04518430436,389176.47235434013,402457.6935196195,420940.80053507735,439878.6530915577,453146.4328180737,489948.6721165279,506875.41260404274,521507.4842449464,558644.4176575505,586471.2841854935,601008.3379904875,614531.6744946493,636480.1569560049,666303.8706896552,701011.3724732463,738053.1417954816,787170.5151605231,801373.0344827586,825229.1307966708
0,1945,3.632456713709338,0.6822653906955116,-1.2464374939170375,-1.2224445527894778,-0.02399294112755966,5.877968089585379,0.12105019170887141,894.8624641833811,1418.7589791430667,1229.109948690611,15.108146890937192,0,0,874.551724137931,875.1034482758621,874.2413793103449,873.3448275862069,871.7758620689655,870.1551724137931,869.2068965517242,868.0689655172414,867.1034482758621,865.7758620689655,865.051724137931,864.0344827586207,863.3103448275862,862.3448275862069,861.8965517241379,861.0689655172414,860.6034482758621,859.7931034482758,859.448275862069,858.8275862068965,857.9827586206897,857.2586206896551,857.0,856.2586206896551,855.3793103448276,854.6724137931035,854.0689655172414,852.8448275862069,851.8793103448276,850.7241379310345,850.4137931034483,849.3448275862069,847.9137931034483,847.0172413793103,846.1034482758621,844.448275862069,843.6551724137931,843.2241379310345,842.6896551724138,841.7241379310345,840.5344827586207,839.2068965517242,837.448275862069,836.0862068965517,835.4655172413793,834.2586206896551,91471.86801426871,115594.60998810938,118307.14863258027,123250.43281807372,138092.13941736027,148126.82074910824,155579.23305588585,165690.9607609988,170308.64447086802,174757.76010701546,186161.2214625446,208315.27467300833,218206.38644470868,240046.12247324613,247831.16171224733,261894.20214030915,267016.618608799,271471.0951248514,275326.7300832342,283311.48751486326,290921.46521997626,298091.01932223537,302270.6206896552,309525.22621878714,312194.30439952435,324172.97889417363,327971.9262782402,350717.0276456599,368925.48543400713,385767.7859690845,393298.7253269916,416100.7431629013,444582.38912009506,460941.15487514867,476912.5410225921,515083.14387633774,535308.3638525564,547843.9670035673,559663.3174791915,580117.3032104637,619943.283293698,640168.1640903685,653744.9024970273,691394.0442925089,711204.6626040428,742195.2951843045
0,1404,4.4517191634781055,0.9437459285916954,-1.8356314469414263,-1.7768517138366389,-0.05877973310478744,16.080529956673516,0.2924498658961324,681.1576323987539,1462.2917445482867,1069.670093457944,12.445603943117701,0,0,874.551724137931,875.2241379310345,875.4310344827586,875.7241379310345,875.8103448275862,876.0862068965517,876.3620689655172,876.7068965517242,877.5689655172414,877.7241379310345,877.8965517241379,877.8275862068965,878.0172413793103,878.5862068965517,878.6379310344828,878.7758620689655,879.0344827586207,879.051724137931,879.3103448275862,879.6206896551724,879.7931034482758,880.2068965517242,880.4310344827586,880.6724137931035,880.6724137931035,880.7931034482758,881.2758620689655,881.6206896551724,881.8448275862069,882.3103448275862,882.4655172413793,883.448275862069,883.6034482758621,883.8103448275862,884.0,884.448275862069,884.5689655172414,884.6206896551724,884.8620689655172,885.5,885.5,885.6206896551724,886.0344827586207,886.1034482758621,886.5689655172414,887.6724137931035,91471.86801426871,94589.96700356719,96103.21076099882,103216.64803804996,107446.42954815694,117517.90636147445,130616.26545778835,143796.103745541,157722.9004161712,172970.5101070155,190713.54102259214,212985.21165279427,237565.2928061831,258923.89774078477,277944.8861474435,306673.2773483948,323614.9988109394,342310.5318073722,370997.48989298457,403062.7526753865,436598.8882282996,465569.0951248514,498345.279726516,522530.0133769322,560291.220273484,587496.026159334,621245.7859690845,667489.7181926279,705537.579369798,735270.8692033294,763117.5936385256,780538.9024970274,814315.446195006,838670.429548157,856966.1379310344,885793.0404280619,906984.4521403091,929600.9250891794,948101.3602853746,972833.0775862068,992204.3189655172,1009859.9940546965,1062094.1712247324,1095424.0237812125,1129291.1762782403,1173768.1857907255
0,1814,5.209663978938399,1.0537741168819625,-1.8236168600769618,-1.7251481617282702,-0.09846869834869162,27.728521116908215,0.49012108916144737,841.7856294536817,1586.3332096199524,1395.9436609263657,15.912589911025389,0,0,874.551724137931,877.2758620689655,878.3965517241379,879.6724137931035,881.1551724137931,883.7758620689655,885.8103448275862,887.5344827586207,888.551724137931,890.2068965517242,891.0172413793103,892.7068965517242,894.4310344827586,896.6206896551724,897.8275862068965,899.7586206896551,900.9310344827586,902.4137931034483,903.8965517241379,905.3965517241379,907.2586206896551,908.0344827586207,909.0862068965517,910.6379310344828,911.6896551724138,913.0689655172414,914.3620689655172,915.8965517241379,917.5172413793103,919.3275862068965,920.6206896551724,922.5689655172414,923.8965517241379,925.2586206896551,927.2758620689655,928.2931034482758,930.1034482758621,931.0,932.6724137931035,934.551724137931,936.2586206896551,938.2586206896551,938.551724137931,939.1206896551724,940.5,942.7758620689655,91471.86801426871,110139.51010701548,108201.34274673011,111903.2892390012,122436.09661117717,131765.03596908442,147372.05023781213,167726.52467300833,183663.86801426875,203108.37098692034,218064.63763376934,253876.1727110583,269970.52110582637,294232.0975029727,311746.9357907253,330037.25208085607,351915.029726516,383397.75980975037,399336.6099881094,416055.8255053508,431843.57104637346,459594.9298454221,485690.7339476813,517383.05856123654,534922.7312722949,567339.581450654,587115.1964922711,631024.5065398335,669545.697978597,689680.7375148633,725708.6837098689,752417.3486920333,786482.8168846612,813248.8813912009,834311.5101070155,866762.8623662307,890187.368608799,908809.1034482758,942729.6685493462,971384.4542211652,997500.0882877528,1010240.7779429252,1008858.281807372,1043797.6578478003,1070753.8706896552,1125626.8635552914
0,600,5.960003315717326,1.135034523647407,-1.6386139553373398,-1.4410100832643324,-0.19760387207300745,56.872680322597645,0.9868448147999032,639.7688088876389,1895.4220222190972,1422.27759808747,12.252934696232048,0,0,874.551724137931,875.2241379310345,875.6724137931035,876.1724137931035,876.948275862069,876.4655172413793,877.4310344827586,878.2931034482758,878.8620689655172,880.1896551724138,881.3620689655172,881.7068965517242,883.051724137931,883.8620689655172,885.2586206896551,886.051724137931,887.448275862069,888.3448275862069,889.4655172413793,889.7586206896551,890.7931034482758,892.0172413793103,893.5862068965517,894.3448275862069,895.2586206896551,896.1551724137931,897.448275862069,897.7068965517242,898.1551724137931,899.1551724137931,900.7586206896551,901.6724137931035,902.5862068965517,904.1724137931035,905.0689655172414,905.8275862068965,907.948275862069,909.4310344827586,910.4310344827586,911.7068965517242,913.1896551724138,915.1379310344828,916.5862068965517,918.0344827586207,919.0,920.5172413793103,91471.86801426871,99662.6566587396,101022.46165279429,105362.5564803805,113337.15249702735,126058.55915576695,142219.5211058264,154587.06926278237,163486.87752675387,178422.56747919144,188598.5758026159,211762.00029726516,224855.73870392388,242329.29131985732,252670.88139120094,275152.94560047565,289493.17835909635,314486.63971462543,337969.04191438755,363305.52794292505,384905.68133174797,402993.77556480386,416993.8287752675,432498.0190249702,458021.2951843044,485258.88971462543,513576.59215219977,538863.6899524376,562695.7862663496,589455.1655766946,603835.8727705114,625617.5651010702,656569.4494649229,682696.4875148631,718051.7883472057,743172.1426872769,761695.8076694412,784865.0383472058,803604.1073127228,818352.655469679,846993.2916171224,877344.5671819263,900491.8977407848,916118.860879905,940174.3793103448,983712.6290130797
0,691,6.776697032753078,1.4543894765705898,-1.9027600024012594,-1.747491560135654,-0.1552684422656055,44.597189650950085,0.7778053649964884,749.2380083699968,1818.788389312158,1485.4032621525914,15.609298713529023,0,0,874.551724137931,876.3965517241379,878.0862068965517,879.1206896551724,880.448275862069,882.8448275862069,885.0,886.7931034482758,887.6551724137931,888.7931034482758,890.4310344827586,891.6551724137931,892.8448275862069,894.051724137931,895.0689655172414,896.3448275862069,897.6724137931035,899.5,901.4310344827586,903.0344827586207,904.551724137931,905.7068965517242,907.2068965517242,908.3965517241379,908.9827586206897,909.9827586206897,910.948275862069,912.5862068965517,913.5689655172414,915.3275862068965,916.9655172413793,919.1206896551724,920.5172413793103,921.8620689655172,923.5689655172414,924.3448275862069,925.7758620689655,926.9137931034483,927.4310344827586,929.1724137931035,930.2241379310345,932.6896551724138,933.7068965517242,934.7068965517242,935.8448275862069,937.5689655172414,91471.86801426871,105247.17033293698,111071.97532699167,113659.00267538644,125802.76456599288,137346.47592152198,147441.27586206896,162538.40546967892,168835.225921522,190187.02615933417,202669.7624851367,229793.08799048755,248295.82074910824,274060.2904280618,283674.02972651605,304211.8810939357,324180.90992865636,348286.8706896552,371911.62455410225,401759.309155767,441199.38525564794,471042.0347800238,503971.9227110583,547476.8255053508,586733.8790130797,631438.1548751486,677016.8421521998,744400.4839476811,798034.452140309,863788.7719976217,916024.8608799048,979020.3819857313,1046575.4910820451,1091351.325802616,1141916.9004161714,1197709.5362663495,1235460.3118311535,1288147.664982164,1339309.5900713434,1399621.3495838286,1439002.8980380502,1515154.5933412604,1569786.172711058,1632054.827883472,1707411.7862663497,1832923.3486920337
0,126,7.518070873172803,1.554345729364746,-1.157686640613048,-1.0593168284131453,-0.09836981219990268,27.59792634781892,0.48790790221508434,627.4297729184188,1463.674703298757,1055.60947574993,13.202716087319176,0,0,874.551724137931,876.4310344827586,876.6896551724138,876.6379310344828,877.0689655172414,877.9310344827586,878.8620689655172,879.7241379310345,879.7586206896551,879.9827586206897,880.8103448275862,881.551724137931,882.0344827586207,882.0,882.5,882.8793103448276,883.0862068965517,883.3620689655172,883.5862068965517,883.6379310344828,884.1034482758621,885.0862068965517,885.2241379310345,885.3448275862069,885.551724137931,886.051724137931,887.0689655172414,887.8448275862069,888.1206896551724,888.3275862068965,888.4655172413793,888.7241379310345,889.1896551724138,889.7586206896551,889.948275862069,890.0,890.6896551724138,891.051724137931,891.7931034482758,892.4310344827586,892.5344827586207,893.1034482758621,893.3620689655172,893.551724137931,894.0,894.3275862068965,91471.86801426871,110139.45214030916,112034.62782401903,114871.43787158145,121659.85731272295,127290.92627824018,134146.70511296074,141222.096313912,150505.6658739596,165153.05142687273,177494.29161712248,209155.66111771698,221704.79191438764,236100.41379310345,235807.5603448276,256108.0026753865,261421.25118906063,271976.4378715814,273764.6563614745,284137.88614744355,300287.4720570749,310874.18222354347,318899.48424494645,330123.2948870392,336219.6266349584,343559.4628418549,358773.5124851367,380971.3379904875,395856.58888228296,400788.87544589763,416162.8350178359,439768.6825208086,476522.2226516052,486938.7348394768,495511.63525564806,523734.8965517241,535783.4898929845,536071.2559453031,539795.4054696789,549478.4866230678,568948.6281212841,594915.3341260405,621750.5758026158,655341.5921521997,663153.1379310344,686219.8409631392
0,465,8.243635933974694,1.529052390278071,-1.2036390388460017,-1.0984965133612288,-0.10514252548477278,29.58794756956143,0.5227866913630443,668.1245706274098,1519.2991237294077,1169.9317209954434,14.816653342996995,0,0,874.551724137931,874.9655172413793,874.6551724137931,874.1206896551724,872.8620689655172,871.8793103448276,871.3793103448276,871.3620689655172,871.0689655172414,870.6724137931035,870.7068965517242,870.1034482758621,869.7758620689655,869.551724137931,869.9827586206897,869.0862068965517,869.6034482758621,869.7241379310345,870.5344827586207,870.2068965517242,869.8965517241379,870.0172413793103,870.0344827586207,870.3965517241379,870.6724137931035,871.1551724137931,872.0862068965517,871.8275862068965,872.0,871.8448275862069,872.3793103448276,871.9310344827586,871.2586206896551,871.4655172413793,871.6551724137931,870.8275862068965,870.7586206896551,871.3620689655172,871.551724137931,871.7586206896551,871.8620689655172,870.6724137931035,870.0689655172414,869.6206896551724,869.9827586206897,870.1206896551724,91471.86801426871,110711.55053507727,106203.74316290132,106282.20957193818,111643.18787158144,116170.83026159334,122827.06302021403,128261.47235434006,133097.20214030915,142146.1857907253,144339.00029726516,165688.5410225922,168748.38079667062,178056.52318668252,183997.2928061831,195752.90636147442,202776.92895362663,213319.85493460167,216951.11087990488,221627.78478002374,235748.23067776457,246212.25832342447,256872.24019024966,268063.58412604046,279003.9788941736,293202.1655766944,300210.1477407848,322907.69441141497,340666.8620689655,362114.26902497024,372361.0285374554,387539.54696789535,410248.1572532699,422096.1108799049,434006.19143876346,460754.31510107015,475640.5969084423,482416.36890606413,498025.7990487515,510092.5279429251,533319.2568370987,565427.4616527943,592506.0297265161,619742.3388822828,626708.5686682521,646719.8302615932
0,461,9.033339637449417,1.678206870953242,-1.7877311229390693,-1.6267626775863286,-0.1609684453527408,45.783999206282246,0.7993598734474442,658.0625976054139,1752.7242321707445,1329.485424258199,13.911955194643939,0,0,874.551724137931,875.3965517241379,875.8965517241379,876.8965517241379,877.6034482758621,878.5344827586207,878.9827586206897,880.051724137931,880.9655172413793,881.4827586206897,881.9310344827586,882.948275862069,883.5689655172414,883.8965517241379,884.3620689655172,885.0172413793103,885.8275862068965,886.1724137931035,886.2586206896551,887.0689655172414,888.0172413793103,888.8103448275862,889.7758620689655,891.0689655172414,891.4310344827586,892.5172413793103,893.4655172413793,894.5689655172414,895.1896551724138,895.8275862068965,897.0689655172414,898.2413793103449,899.051724137931,900.2586206896551,900.8965517241379,902.2931034482758,903.3103448275862,904.6206896551724,905.1206896551724,908.2931034482758,909.6551724137931,911.0344827586207,912.5689655172414,914.1896551724138,915.0172413793103,917.0172413793103,91471.86801426871,102766.23929845422,106170.95481569563,109180.57550535077,117734.54964328182,139158.28329369798,151396.63763376934,170740.911117717,182229.89536266346,196707.6634958383,209662.4435196195,233631.08353151008,254457.2452437574,272076.54102259217,278726.26545778837,299132.4652199762,314899.6599286564,331173.0737217598,347829.0882877527,360706.4435196195,390379.3617717004,405730.429548157,410550.20838287746,430849.2711058264,455466.07282996434,477459.42211652803,515377.6970868014,549867.6590368608,579880.3605826397,614188.8668252082,635965.8917954816,673636.4589774077,707599.0490487515,741053.3986325802,767500.644470868,784656.3106420927,804137.4554102259,835190.7871581451,888905.6233650416,915481.103745541,958596.77764566,1007305.1712247324,1049531.1417954816,1104298.4985136741,1140412.1548751486,1223068.9134958382
